date,AAPL,AAL,WMT,AMZN,IBM,PFE,ANTM
2008-02-01,133.75,15.39,51.18,74.63,109.08,23.59,78.92
2008-01-31,135.36,13.84,50.74,77.7,107.11,23.36,78.2
2008-01-30,132.18,13.38,49.16,74.21,105.65,23.1,77.47
2008-01-29,131.54,13.1,49.01,73.95,106.1,23.18,76.48
2008-01-28,130.01,13.33,48.71,75.82,104.98,22.99,76.02
2008-01-25,130.01,12.29,48.09,77.6,104.52,22.61,74.69
2008-01-24,135.6,12.66,48.91,77.67,106.91,23.05,76.62
2008-01-23,139.072,13.14,50.16,73.97,106.1,22.86,75.85
2008-01-22,155.64,12.02,49.2042,78.48,101.22,22.231,78.75
2008-01-18,161.36,12.92,47.58,79.76,103.4,22.5,82.88
2008-01-17,160.89,12.51,47.48,80.12,101.1,22.96,82.41
2008-01-16,159.64,12.54,47.49,80.35,101.63,23.4,83.46
2008-01-15,169.04,12.51,46.99,80.24,101.83,23.59,83.76
2008-01-14,178.78,12.04,47.67,82.87,102.93,23.97,86.33
2008-01-11,172.69,11.89,47.72,81.08,97.67,24.02,87.63
2008-01-10,178.02,12.55,48.4,84.26,99.92,24.08,88.37
2008-01-09,179.4,10.89,46.9,85.22,98.31,23.92,88.23
2008-01-08,171.25,11.01,45.97,87.88,97.59,23.47,88.48
2008-01-07,177.64,12.23,46.56,88.82,100.05,23.23,89.28
2008-01-04,180.05,12.41,45.72,88.79,101.13,22.83,87.57
2008-01-03,194.93,12.72,46.38,95.21,104.9,23.18,88.0
2008-01-02,194.84,13.32,46.9,96.25,104.69,22.91,87.0
2007-12-31,198.08,14.71,47.53,92.64,108.1,22.73,87.73
2007-12-28,199.83,14.71,48.08,94.45,110.09,22.9,88.1
2007-12-27,198.57,15.18,47.77,94.25,109.6,22.92,87.74
2007-12-26,198.95,15.72,48.38,92.85,111.56,23.2,89.57
2007-12-24,198.8,15.98,48.74,91.01,111.65,23.33,89.72
2007-12-21,193.91,15.4,48.21,91.26,111.05,23.24,89.46
2007-12-20,187.21,15.5,47.85,90.58,108.84,23.22,88.49
2007-12-19,183.12,15.44,48.08,89.38,107.14,23.27,86.57
2007-12-18,182.98,14.81,48.24,86.89,106.31,23.37,86.13
2007-12-17,184.4,14.76,47.83,85.09,104.53,22.97,84.96
2007-12-14,190.39,15.66,47.63,89.08,105.77,23.1,86.16
2007-12-13,191.83,15.74,48.33,92.4,108.18,23.64,86.63
2007-12-12,190.86,15.31,48.23,91.28,108.47,23.81,84.75
2007-12-11,188.5404,17.59,49.03,90.75,106.99,23.83,84.92
2007-12-10,194.21,18.76,49.43,93.02,109.39,24.37,85.78
2007-12-07,194.3,18.25,49.02,94.31,108.86,24.4,85.97
2007-12-06,189.9528,17.54,49.27,94.21,109.7,24.17,86.11
2007-12-05,185.5,18.04,48.9,93.19,108.16,23.98,84.47
2007-12-04,179.81,19.62,48.19,94.41,106.63,23.47,83.86
2007-12-03,178.86,19.93,47.87,90.91,105.83,23.55,84.24
2007-11-30,182.22,20.77,47.9,90.56,105.18,23.76,84.21
2007-11-29,184.29,20.06,47.54,89.15,107.5,23.6,84.3
2007-11-28,180.22,20.97,47.23,90.3,107.37,23.44,83.78
2007-11-27,174.81,19.51,45.83,85.59,103.83,22.88,83.63
2007-11-26,172.5419,19.55,45.03,81.3035,101.97,22.3,82.15
2007-11-23,171.54,20.35,45.73,81.43,104.05,22.98,81.76
2007-11-21,168.46,19.94,44.86,79.76,102.22,22.35,81.27
2007-11-20,168.85,19.22,45.5,80.39,103.42,22.72,82.21
2007-11-19,163.95,20.61,45.47,79.18,102.22,22.71,81.99
2007-11-16,166.39,22.41,46.34,78.6,104.79,23.39,81.63
2007-11-15,164.3,23.23,46.2,77.85,103.6,23.29,81.16
2007-11-14,166.11,23.48,46.51,78.51,103.44,23.61,81.6
2007-11-13,169.96,23.41,45.97,79.86,105.27,23.55,81.59
2007-11-12,153.76,22.03,43.32,77.0,101.45,23.02,80.9
2007-11-09,165.37,21.03,42.9,78.89,100.2542,22.83,79.9
2007-11-08,175.4663,22.04,43.62,83.58,106.11,23.11,79.03
2007-11-07,186.2999,22.6,43.93,87.0438,111.08,23.32,78.05
2007-11-06,191.79,23.08,44.29,87.27,113.17,23.93,79.01
2007-11-05,186.18,25.15,44.03,84.37,113.4,23.67,78.72
2007-11-02,187.87,25.88,44.19,85.98,114.59,23.67,78.31
2007-11-01,187.44,26.84,44.03,87.65,113.65,23.95,78.06
2007-10-31,189.95,27.66,45.21,89.15,116.12,24.61,79.23
2007-10-30,187.0,28.47,45.37,88.24,114.12,24.45,79.02
2007-10-29,185.09,27.07,45.01,90.1,114.8,24.51,79.08
2007-10-26,184.7,27.35,44.64,90.0,113.73,24.31,78.7
2007-10-25,182.78,27.39,43.88,88.21,112.81,24.29,78.64
2007-10-24,185.93,28.74,43.87,88.73,112.95,23.98,78.34
2007-10-23,186.16,28.67,43.93,100.82,114.68,24.05,79.48
2007-10-22,174.36,26.5,45.25,91.29,113.37,24.02,78.69
2007-10-19,170.42,26.38,44.98,89.76,112.28,24.07,78.78
2007-10-18,173.5,27.72,45.89,89.85,114.8,24.54,79.66
2007-10-17,172.75,28.81,45.99,90.55,115.78,24.55,78.89
2007-10-16,169.58,28.79,45.86,89.53,119.6,24.63,78.49
2007-10-15,166.98,28.2,46.45,90.53,118.03,25.0,78.96
2007-10-12,167.2537,30.15,47.06,92.37,117.81,25.26,79.59
2007-10-11,162.23,29.15,46.9,89.34,118.05,25.45,78.56
2007-10-10,166.79,30.8,45.59,94.66,118.62,25.54,80.14
2007-10-09,167.86,31.53,45.21,95.3237,118.3,25.54,79.65
2007-10-08,167.91,30.57,45.27,95.85,117.77,25.45,78.91
2007-10-05,161.4499,30.01,45.37,93.43,116.3,25.58,78.46
2007-10-04,156.24,29.51,45.0,92.26,115.69,25.3,78.32
2007-10-03,157.9201,29.04,45.13,92.455,116.4,25.08,76.56
2007-10-02,158.45,28.65,44.87,92.36,118.36,24.94,77.43
2007-10-01,156.339,27.46,44.47,93.41,119.03,24.85,78.95
2007-09-28,153.47,26.25,43.65,93.15,117.8,24.43,78.92
2007-09-27,154.5,26.5,43.61,93.38,117.71,24.75,79.65
2007-09-26,152.77,26.9,43.3,93.43,117.3,24.58,79.56
2007-09-25,153.18,26.6,43.16,93.4799,116.51,24.24,80.66
2007-09-24,148.28,25.98,43.97,92.59,116.25,24.42,80.73
2007-09-21,144.15,29.39,44.23,91.3,116.78,24.59,79.89
2007-09-20,140.31,29.76,44.32,89.65,116.86,24.52,79.17
2007-09-19,140.7699,30.46,44.75,89.0,116.67,24.88,79.92
2007-09-18,140.92,29.79,44.44,88.75,116.63,24.54,80.67
2007-09-17,138.41,29.16,43.32,86.91,114.52,24.13,79.06
2007-09-14,138.81,30.08,43.32,87.77,115.13,24.29,79.32
2007-09-13,137.2,29.9,43.06,87.26,115.95,24.23,79.58
2007-09-12,136.85,29.89,42.71,87.3,116.0,24.19,79.23
2007-09-11,135.49,31.15,42.94,86.28,117.35,24.19,79.72
2007-09-10,136.71,29.51,42.27,83.34,115.8,23.96,79.24
2007-09-07,131.77,29.81,42.39,84.52,115.55,24.25,79.06
2007-09-06,135.01,31.14,42.76,86.21,117.62,24.62,79.76
2007-09-05,136.76,31.57,42.45,83.75,117.88,24.71,81.0
2007-09-04,144.16,32.56,43.3,82.7,118.19,25.08,81.68
2007-08-31,138.48,30.95,43.63,79.91,116.69,24.84,80.59
2007-08-30,136.25,30.16,43.32,78.68,115.37,24.55,79.67
2007-08-29,134.08,29.84,44.19,79.05,114.57,24.67,79.15
2007-08-28,126.82,28.7,43.4,76.22,112.0,24.47,78.0
2007-08-27,132.25,29.78,43.82,78.65,113.44,24.76,78.09
2007-08-24,135.3,30.72,43.74,79.25,113.24,24.74,78.18
2007-08-23,131.07,29.62,43.17,77.3,111.45,24.62,77.37
2007-08-22,132.51,30.57,43.75,78.5,110.0,24.65,77.44
2007-08-21,127.57,28.51,43.7,77.49,109.04,24.24,77.62
2007-08-20,122.22,26.66,43.59,74.7,109.22,24.17,79.05
2007-08-17,122.06,26.31,43.49,75.02,110.9,23.94,79.55
2007-08-16,117.05,26.91,43.5,72.79,109.69,23.39,78.04
2007-08-15,119.9,25.59,43.28,72.38,111.23,23.53,78.39
2007-08-14,124.03,28.72,43.82,73.45,112.05,23.58,76.97
2007-08-13,127.79,29.46,46.17,74.87,112.71,23.89,77.77
2007-08-10,125.0,28.98,46.07,74.7801,112.64,23.99,77.02
2007-08-09,126.39,29.15,46.45,74.11,110.73,24.14,75.78
2007-08-08,134.01,31.39,48.42,77.78,112.98,24.61,77.31
2007-08-07,135.0301,31.27,47.06,79.14,113.53,24.35,76.89
2007-08-06,135.25,30.0,47.02,79.0,113.89,24.11,76.3
2007-08-03,131.8499,31.14,45.52,76.7999,111.89,23.51,75.05
2007-08-02,136.49,30.7,46.73,79.71,113.23,23.85,75.84
2007-08-01,135.0,30.44,46.22,77.31,112.04,23.63,74.45
2007-07-31,131.76,31.01,45.95,78.54,110.65,23.51,75.12
2007-07-30,141.43,32.68,46.21,82.7,114.52,23.76,75.5
2007-07-27,143.85,33.48,45.94,84.0399,115.62,23.79,75.93
2007-07-26,146.0,34.57,46.82,84.01,116.53,24.15,78.15
2007-07-25,137.26,34.84,47.87,86.1799,118.1,24.78,79.99
2007-07-24,134.8899,35.28,48.02,69.25,116.17,24.89,82.17
2007-07-23,143.7,34.5,48.11,71.74,116.38,25.03,81.59
2007-07-20,143.75,34.71,48.06,71.63,114.81,24.9,81.2
2007-07-19,140.0,36.0,48.79,73.35,115.86,24.99,81.85
2007-07-18,138.12,34.91,48.04,73.32,111.08,25.13,83.07
2007-07-17,138.9099,35.3,48.35,73.79,110.77,25.96,81.95
2007-07-16,138.1,34.96,48.94,73.69,109.66,26.08,82.01
2007-07-13,137.73,34.1,49.15,75.1,108.6,25.91,81.78
2007-07-12,134.0699,34.93,48.83,72.79,109.28,25.98,82.23
2007-07-11,132.39,34.73,47.68,70.73,109.1,25.45,81.0
2007-07-10,132.35,33.83,47.58,70.28,108.63,25.58,80.44
2007-07-09,130.3301,35.86,48.5,72.0699,108.97,25.88,81.52
2007-07-06,132.3,34.62,48.39,68.97,109.03,25.92,82.23
2007-07-05,132.75,33.82,48.09,68.73,108.05,25.9,81.7
2007-07-03,127.17,32.86,48.47,69.45,106.58,25.81,81.04
2007-07-02,121.26,30.7,48.33,69.61,105.01,25.73,81.07
2007-06-29,122.04,30.27,48.11,68.41,105.25,25.57,79.83
2007-06-28,120.56,31.0,48.21,68.89,105.95,25.63,80.37
2007-06-27,121.89,29.67,48.46,68.14,105.43,25.61,80.6
2007-06-26,119.65,28.26,47.97,67.48,105.33,25.59,80.76
2007-06-25,122.34,29.24,47.82,68.66,105.1,25.4,80.08
2007-06-22,123.0,29.34,47.83,68.86,104.44,25.38,79.51
2007-06-21,123.9,29.5,48.39,69.67,106.6,25.92,80.23
2007-06-20,121.55,29.71,48.59,69.1,106.0,25.71,80.34
2007-06-19,123.66,29.14,48.81,69.81,106.5,26.21,80.99
2007-06-18,125.09,27.29,49.11,71.83,105.33,26.26,81.0
2007-06-15,120.5,27.61,49.34,72.4,105.09,26.47,81.04
2007-06-14,118.75,28.8,49.28,71.94,103.85,26.39,81.23
2007-06-13,117.5,28.72,49.5,70.888,103.12,26.35,81.37
2007-06-12,120.38,29.19,48.91,70.07,102.34,26.11,80.93
2007-06-11,120.19,29.66,49.81,71.17,103.22,26.37,81.31
2007-06-08,124.49,30.89,50.08,73.24,103.07,26.52,81.56
2007-06-07,124.069,30.2,49.76,72.0399,101.8,26.29,81.03
2007-06-06,123.64,32.63,50.75,72.29,102.41,26.79,81.45
2007-06-05,122.67,33.53,50.52,73.65,105.84,27.28,81.44
2007-06-04,121.33,33.95,51.21,70.42,106.23,27.52,81.22
2007-06-01,118.4,35.25,49.47,68.58,106.54,27.68,81.78
2007-05-31,121.191,35.65,47.6,69.14,106.6,27.49,81.41
2007-05-30,118.77,35.66,47.12,69.86,106.93,27.41,84.4
2007-05-29,114.35,35.6,46.94,69.63,105.91,27.56,84.21
2007-05-25,113.62,34.25,46.91,68.55,105.18,27.53,83.98
2007-05-24,110.69,35.13,46.65,69.35,103.95,27.28,84.48
2007-05-23,112.89,34.95,46.33,69.0,105.58,27.34,84.47
2007-05-22,113.54,34.77,46.54,68.88,106.7,27.37,84.59
2007-05-21,111.98,33.01,46.62,68.3,107.04,27.42,84.43
2007-05-18,110.02,33.48,47.27,63.3,107.99,27.44,85.07
2007-05-17,109.44,33.27,47.11,62.17,105.31,27.36,85.0
2007-05-16,107.34,32.98,47.18,63.22,105.87,27.32,84.86
2007-05-15,107.52,32.45,47.62,60.58,104.83,27.1,83.55
2007-05-14,109.36,33.53,47.84,61.7,105.57,27.23,83.5
2007-05-11,108.74,33.36,47.78,61.56,105.98,27.04,83.5
2007-05-10,107.34,33.28,47.75,60.92,104.68,26.8,82.15
2007-05-09,106.88,34.34,47.93,62.85,104.38,27.16,82.15
2007-05-08,105.06,34.4,48.1,61.83,103.29,27.35,81.97
2007-05-07,103.92,35.11,48.61,60.82,102.76,27.38,82.06
2007-05-04,100.81,36.15,48.27,63.23,102.96,27.08,81.43
2007-05-03,100.4,35.55,48.36,62.19,102.8,26.87,81.21
2007-05-02,100.39,36.18,48.28,61.18,102.22,26.6,81.09
2007-05-01,99.47,37.06,48.33,61.185,103.17,26.59,79.72
2007-04-30,99.8,36.94,47.92,61.33,102.21,26.46,78.97
2007-04-27,99.92,37.18,48.34,62.601,101.17,26.61,79.19
2007-04-26,98.84,39.33,48.7,62.8,100.9,26.72,79.02
2007-04-25,95.348,42.65,48.81,56.81,101.46,26.32,78.84
2007-04-24,93.24,42.77,48.69,44.75,98.49,26.15,82.24
2007-04-23,93.51,43.21,48.93,44.77,95.21,26.35,82.96
2007-04-20,90.97,45.31,49.76,44.95,94.58,26.97,82.85
2007-04-19,90.27,45.42,48.34,44.64,94.29,27.07,83.05
2007-04-18,90.4,46.98,47.97,44.99,94.8,26.78,84.6
2007-04-17,90.35,45.95,48.17,45.07,97.12,26.9,84.06
2007-04-16,91.43,45.34,48.07,45.2,96.18,26.94,83.55
2007-04-13,90.24,45.23,47.41,42.41,94.93,26.67,82.24
2007-04-12,92.19,44.12,47.26,42.27,95.67,26.46,81.86
2007-04-11,92.59,45.01,47.27,41.68,95.16,26.04,80.95
2007-04-10,94.25,45.84,47.94,41.86,96.46,26.0,81.94
2007-04-09,93.65,47.81,48.47,41.66,96.62,26.0,82.25
2007-04-05,94.68,47.05,48.27,41.68,96.52,25.84,81.92
2007-04-04,94.27,46.49,48.05,41.53,96.21,25.81,82.56
2007-04-03,94.5,47.87,48.1,41.19,96.1,25.67,82.18
2007-04-02,93.65,45.05,47.4,40.42,95.21,25.34,81.03
2007-03-30,92.91,45.48,46.95,39.79,94.26,25.26,81.1
2007-03-29,93.75,45.53,46.72,39.81,94.57,25.41,80.41
2007-03-28,93.24,46.41,46.64,39.34,94.26,25.18,81.62
2007-03-27,95.46,46.71,47.49,39.37,94.73,25.49,81.44
2007-03-26,95.85,46.72,47.84,39.01,95.0,25.67,81.89
2007-03-23,93.52,47.58,47.91,38.98,95.03,25.66,81.67
2007-03-22,93.96,47.9,48.01,39.49,95.19,25.79,80.91
2007-03-21,93.87,49.41,47.77,39.8,95.36,25.85,79.85
2007-03-20,91.48,48.53,47.3,38.58,94.5,25.54,79.02
2007-03-19,91.13,47.86,46.59,38.45,93.99,25.36,78.99
2007-03-16,89.59,46.39,46.21,37.85,93.25,24.99,78.8
2007-03-15,89.57,46.54,46.0,37.78,93.45,24.99,78.31
2007-03-14,90.0,45.78,45.73,38.08,93.76,24.86,78.09
2007-03-13,88.4,47.44,46.18,37.82,92.71,24.94,77.9
2007-03-12,89.87,49.45,47.26,38.81,94.11,25.38,79.0
2007-03-09,87.97,48.93,47.42,38.84,93.28,25.41,78.32
2007-03-08,88.0,49.31,47.88,38.1,93.0,25.41,79.51
2007-03-07,87.72,49.35,47.93,38.36,93.94,25.27,79.76
2007-03-06,88.19,50.23,48.04,38.58,93.8,25.19,80.08
2007-03-05,86.3199,50.09,47.47,37.05,91.81,24.7,80.29
2007-03-02,85.41,50.65,47.81,37.69,90.9,24.79,80.06
2007-03-01,87.06,52.08,47.89,38.85,92.27,25.04,80.81
2007-02-28,84.61,52.29,48.31,39.14,92.94,24.96,79.39
2007-02-27,83.93,51.79,48.2,38.83,93.96,25.14,77.9
2007-02-26,88.65,53.34,49.98,40.8799,96.91,25.84,81.13
2007-02-23,89.07,54.25,49.57,40.78,97.73,25.62,81.5
2007-02-22,89.51,54.62,49.69,41.0,98.5,25.87,81.76
2007-02-21,89.2,55.73,49.97,41.26,99.09,26.07,81.69
2007-02-20,85.9,56.38,50.26,41.51,99.35,26.3,81.9
2007-02-16,84.83,56.7,48.48,40.33,98.99,26.3,82.25
2007-02-15,85.21,57.4,48.36,40.06,98.92,26.53,82.41
2007-02-14,85.3,57.79,47.87,40.14,99.2,26.58,80.98
2007-02-13,84.7,59.17,47.98,39.31,98.29,26.39,80.87
2007-02-12,84.88,58.88,47.74,38.85,98.58,26.22,80.69
2007-02-09,83.27,58.14,47.97,38.72,98.55,26.38,80.68
2007-02-08,86.18,59.31,48.31,39.1,99.62,26.44,81.5
2007-02-07,86.15,58.08,48.58,38.98,99.54,26.52,81.8
2007-02-06,84.15,58.31,48.58,38.27,99.55,26.83,80.15
2007-02-05,83.94,58.41,48.52,37.16,100.38,26.88,79.9
2007-02-02,84.75,57.98,48.08,37.39,99.17,26.8,78.71
2007-02-01,84.74,57.99,47.78,38.7,99.0,26.62,79.31
2007-01-31,85.73,55.98,47.69,37.67,99.15,26.24,78.38
2007-01-30,85.55,53.1,47.28,37.05,99.37,26.1,77.85
2007-01-29,85.94,54.43,47.63,37.43,98.54,26.06,76.45
2007-01-26,85.38,52.13,47.67,36.85,97.45,26.29,75.98
2007-01-25,86.25,53.86,48.15,37.08,97.51,26.36,76.0
2007-01-24,86.7,53.35,48.61,37.26,97.4,26.82,76.0
2007-01-23,85.7,53.27,47.81,36.43,97.08,26.37,77.03
2007-01-22,86.79,57.03,47.96,36.95,97.11,26.95,76.81
2007-01-19,88.5,58.29,48.31,37.02,96.17,27.22,77.32
2007-01-18,89.07,57.83,48.39,36.98,99.45,27.17,76.83
2007-01-17,94.95,58.65,48.2,37.88,100.02,26.89,78.78
2007-01-16,97.1,61.96,48.31,38.66,100.82,26.77,78.45
2007-01-12,94.62,60.81,47.98,38.2,99.34,26.64,77.8
2007-01-11,95.8,61.2,47.6,37.4,98.65,26.46,77.34
2007-01-10,97.0,58.93,47.28,37.15,98.89,26.2,76.31
2007-01-09,92.57,57.9,47.39,37.78,100.07,26.17,76.21
2007-01-08,85.47,57.93,47.0,37.5,98.9,26.16,78.96
2007-01-05,85.05,58.29,47.39,38.37,97.42,26.3,78.49
2007-01-04,85.66,58.84,47.78,38.9,98.31,26.38,77.87
2007-01-03,83.8,56.3,47.55,38.7,97.27,26.29,78.19
2006-12-29,84.84,53.85,46.18,39.46,97.15,25.9,78.69
2006-12-28,80.87,55.76,46.01,40.21,96.97,26.07,78.5
2006-12-27,81.52,57.04,46.16,40.29,97.2,26.15,78.0
2006-12-26,81.51,55.81,46.11,39.8,95.66,25.93,78.47
2006-12-22,82.2,55.34,45.54,40.24,95.25,25.97,78.22
2006-12-21,82.9,55.76,45.71,39.89,95.91,26.07,78.55
2006-12-20,84.76,55.8,45.87,40.01,96.0,26.21,78.23
2006-12-19,86.31,57.5,46.09,39.42,96.0,26.2,78.54
2006-12-18,85.47,55.8,46.37,39.26,95.44,25.83,77.33
2006-12-15,87.72,56.5,46.45,40.01,95.3,25.64,77.13
2006-12-14,88.55,57.08,46.52,39.02,95.36,25.56,77.11
2006-12-13,89.05,59.25,45.9,38.5,94.77,25.39,77.1
2006-12-12,86.14,59.46,45.65,38.46,94.12,25.17,76.83
2006-12-11,88.75,61.56,46.0,38.69,93.64,25.15,76.8
2006-12-08,88.26,59.25,46.35,38.46,93.86,25.17,76.46
2006-12-07,87.04,59.01,46.37,38.12,94.23,24.86,76.01
2006-12-06,89.83,60.31,46.54,38.9,94.12,24.8,75.97
2006-12-05,91.27,57.68,46.48,38.98,94.48,24.82,75.45
2006-12-04,91.12,58.17,46.29,39.1,93.51,24.9,75.55
2006-12-01,91.32,56.1,45.87,39.41,91.25,27.86,75.95
2006-11-30,91.66,56.76,46.1,40.34,91.92,27.49,75.67
2006-11-29,91.8,56.76,46.89,40.63,91.52,27.07,73.06
2006-11-28,91.81,58.18,46.71,40.92,91.35,27.05,73.66
2006-11-27,89.54,59.16,46.61,40.85,91.45,26.97,71.56
2006-11-24,91.63,62.95,47.9,42.41,93.35,26.89,72.4
2006-11-22,90.31,62.95,48.03,42.96,93.52,27.1,71.7
2006-11-21,88.6,60.89,47.81,42.54,93.08,26.9545,71.31
2006-11-20,86.47,59.85,47.72,42.44,93.25,27.05,72.04
2006-11-17,85.85,59.45,47.5,42.55,93.81,27.21,72.92
2006-11-16,85.61,60.61,47.91,42.84,93.47,26.76,73.31
2006-11-15,84.05,59.5,47.68,42.6,93.11,26.53,73.33
2006-11-14,85.0,50.93,47.66,41.51,93.29,26.25,73.45
2006-11-13,84.35,51.53,46.32,39.99,92.07,25.89,73.22
2006-11-10,83.12,49.3,46.47,39.26,91.76,25.71,72.89
2006-11-09,83.34,48.91,46.39,38.84,92.42,25.84,71.7
2006-11-08,82.45,49.53,47.03,39.47,92.59,26.62,73.32
2006-11-07,80.51,50.61,47.65,38.77,92.45,27.05,74.64
2006-11-06,79.71,50.07,47.49,38.21,92.6,26.99,74.13
2006-11-03,78.29,47.42,47.53,37.46,91.41,26.55,73.8
2006-11-02,78.98,47.5,48.29,37.45,91.68,26.69,75.26
2006-11-01,79.16,48.51,48.85,37.56,91.8,26.54,75.13
2006-10-31,81.08,49.86,49.28,38.09,92.33,26.65,76.32
2006-10-30,80.42,51.28,49.53,38.15,91.5,27.2,76.66
2006-10-27,80.41,49.36,50.73,38.24,90.76,27.22,76.65
2006-10-26,82.19,49.43,51.75,38.3,91.54,27.28,76.71
2006-10-25,81.68,48.51,50.85,37.68,91.83,27.43,76.53
2006-10-24,81.05,50.59,51.3,33.63,91.49,27.26,78.62
2006-10-23,81.46,50.25,51.28,32.88,91.56,27.73,78.48
2006-10-20,79.95,49.74,49.37,32.57,90.48,27.68,78.06
2006-10-19,78.99,47.7,48.49,32.54,89.86,27.68,76.67
2006-10-18,74.53,46.39,48.35,32.31,89.82,28.1,76.71
2006-10-17,74.29,44.81,48.28,32.47,86.95,27.72,76.29
2006-10-16,75.4,45.07,48.32,32.6,86.71,27.66,76.01
2006-10-13,75.02,45.92,48.46,33.32,86.08,27.59,76.44
2006-10-12,75.26,47.56,48.32,33.55,84.7,27.65,77.3
2006-10-11,73.23,47.51,48.31,32.91,84.19,27.29,76.2
2006-10-10,73.81,48.28,48.12,32.62,84.19,27.56,76.55
2006-10-09,74.63,47.03,48.22,33.38,84.0,27.65,78.0
2006-10-06,74.22,47.75,48.32,32.59,83.14,27.9,78.41
2006-10-05,74.83,48.11,48.41,33.32,82.92,27.99,79.03
2006-10-04,75.38,47.46,49.55,32.76,83.1,28.33,77.76
2006-10-03,74.07,47.66,49.46,31.86,81.65,28.41,77.34
2006-10-02,74.86,46.11,48.44,30.87,81.87,28.31,77.04
2006-09-29,76.98,44.33,49.32,32.12,81.94,28.36,77.05
2006-09-28,77.01,44.19,49.81,31.84,81.99,28.3,76.62
2006-09-27,76.41,45.03,49.5,32.33,82.09,28.41,77.14
2006-09-26,77.61,48.0,49.25,32.5,82.5,28.4,77.86
2006-09-25,75.75,47.67,48.82,31.79,82.0,28.35,77.58
2006-09-22,73.0,46.04,48.29,30.84,81.21,28.16,76.73
2006-09-21,74.65,45.98,48.46,30.22,81.61,28.21,76.97
2006-09-20,75.26,47.32,48.87,32.12,83.42,28.47,77.74
2006-09-19,73.77,46.55,48.5,31.58,81.87,28.2,77.59
2006-09-18,73.89,44.94,48.1,32.08,82.24,28.16,77.52
2006-09-15,74.1,46.23,48.22,32.52,82.94,28.04,78.63
2006-09-14,74.17,46.53,48.37,31.65,82.47,28.2,78.57
2006-09-13,74.2,44.9,48.08,31.67,82.21,28.19,79.53
2006-09-12,72.63,44.6,48.07,31.72,82.28,28.25,79.08
2006-09-11,72.5,40.47,47.49,30.79,80.93,27.88,77.54
2006-09-08,72.52,41.16,46.72,30.51,80.66,27.59,75.85
2006-09-07,72.8,40.94,45.54,29.73,79.4,27.45,75.89
2006-09-06,70.03,40.56,45.4,30.8,80.28,27.72,75.9
2006-09-05,71.48,42.8,45.57,32.23,80.85,27.84,76.7
2006-09-01,68.38,41.75,45.45,31.76,81.41,27.96,77.13
2006-08-31,67.85,42.25,44.72,30.83,80.97,27.56,77.41
2006-08-30,66.96,43.45,44.62,30.67,81.22,27.73,78.18
2006-08-29,66.48,42.3,44.49,29.52,81.4,27.6,77.89
2006-08-28,66.98,41.81,44.43,28.91,80.32,27.54,77.39
2006-08-25,68.75,39.48,43.88,28.03,79.88,27.23,77.29
2006-08-24,67.81,40.22,43.7,27.97,79.38,27.24,77.8
2006-08-23,67.31,40.89,43.76,28.14,78.67,27.14,77.14
2006-08-22,67.62,41.5,44.07,28.37,78.95,26.98,76.64
2006-08-21,66.56,40.23,44.09,28.13,79.28,26.64,76.46
2006-08-18,67.91,42.1,44.49,29.12,79.9,27.05,76.0
2006-08-17,67.59,42.79,44.63,29.09,79.37,27.0,76.38
2006-08-16,67.98,43.0,44.43,27.95,79.09,26.75,75.75
2006-08-15,66.45,40.6,44.38,27.77,77.08,26.4,75.27
2006-08-14,63.94,38.14,45.1,26.53,76.68,26.08,74.66
2006-08-11,63.65,37.19,44.69,26.07,75.48,25.82,74.83
2006-08-10,64.07,40.52,44.89,26.49,75.74,25.97,75.08
2006-08-09,63.59,40.78,43.9,26.21,75.39,26.15,74.86
2006-08-08,64.78,41.95,44.46,26.36,75.33,26.16,74.84
2006-08-07,67.21,43.07,44.82,26.78,75.52,26.05,74.52
2006-08-04,68.3,44.95,44.87,27.29,75.91,25.98,74.68
2006-08-03,69.59,46.56,44.73,26.69,76.33,25.51,74.5
2006-08-02,68.16,43.88,44.37,26.09,76.32,25.61,76.13
2006-08-01,67.18,43.54,44.09,26.32,76.14,25.99,75.05
2006-07-31,67.96,45.69,44.5,26.89,77.41,25.99,74.5
2006-07-28,65.59,48.21,44.46,27.17,76.96,26.11,75.07
2006-07-27,63.4,47.99,43.53,26.56,76.15,25.65,76.93
2006-07-26,63.87,51.13,43.67,26.26,75.83,25.11,77.62
2006-07-25,61.928,50.94,44.67,33.59,75.89,24.96,77.98
2006-07-24,61.42,50.05,44.43,34.31,75.99,24.79,77.2
2006-07-21,60.72,48.77,43.72,33.19,74.86,23.83,77.18
2006-07-20,60.5,50.2,44.29,34.18,75.48,23.71,77.3
2006-07-19,54.1,51.25,44.2,34.48,76.07,23.3,77.15
2006-07-18,52.9,48.8,43.17,33.49,74.26,22.58,75.45
2006-07-17,52.37,47.57,43.02,33.67,73.7,22.41,74.91
2006-07-14,50.67,47.2,43.05,32.92,73.57,22.42,74.56
2006-07-13,52.25,48.52,44.16,33.73,74.24,22.87,74.95
2006-07-12,52.96,52.55,45.15,34.63,75.48,23.18,75.0
2006-07-11,55.65,53.45,46.13,35.66,76.47,23.49,75.57
2006-07-10,55.0,55.85,46.18,35.79,76.67,23.87,73.51
2006-07-07,55.4,54.81,46.0,36.11,76.42,23.68,72.14
2006-07-06,55.77,55.64,46.72,36.8,78.09,23.68,72.59
2006-07-05,57.0015,53.5,47.02,37.11,77.77,23.68,72.56
